order_id,order_date,customer_id,status,quantity,unit_price,currency,country,customer_email,postal_code,total_amount
1231,2025-06-20,C1412,closed,10.0,16.41,GBP,GB,c14124535@corp.com,SW1A 1AA,179.52
1232,2025-11-20,C4334,pending,4.0,11.54,USD,US,,36081,53.39
1233,2025-07-04,C4720,open,5.0,69.95,GBP,GB,c47209632@shop.net,M1 1AE,346.18
1234,2025-10-04,C8941,closed,1.0,23.3,USD,US,,93994,21.56
1235,2025-07-22,C8873,pending,1.0,30.57,GBP,GB,c88738715@corp.com,B33 8TH,28.59
1236,2025-07-02,C2697,closed,10.0,55.98,USD,US,c26975821@shop.net,44168,649.22
1237,2025-07-10,C6535,open,9.0,61.68,USD,US,,27569,631.8
1238,2025-08-13,C4225,open,1.0,50.81,AUD,US,c42252958@example.com,XXXXX,57.28
1239,2025-07-01,C3135,open,7.0,93.31,USD,US,c31356618@example.com,65550,648.76
1240,2025-08-03,C1494,open,8.0,20.13,AUD,US,,99994,152.13
499,2025-07-05,C6034,,5.0,28.38,USD,US,c60348653@mail.org,XXXXX,153.99
1242,2025-11-14,C2527,closed,6.0,9999.0,GBP,GB,c25276502@corp.com,EC1A 1BB,-65346.92
1243,2025-09-29,C3888,open,12.0,29.01,GBP,GB,,EC1A 1BB,-413.5
1244,2025-07-30,C7790,open,11.0,17.53,EUR,DE,,79596,178.86
1245,2025-06-28,C9125,open,10.0,52.77,EUR,FR,c91256835@example.com,38753,522.6
1246,2025-11-26,C9647,open,5.0,37.17,EUR,DE,c96475585@example.com,42007,199.02
1247,2025-06-29,C4499,closed,5.0,48.7,GBP,GB,c44995863@example.com,M1 1AE,234.24
1248,2025-09-12,C9214,open,14.0,117.87,GBP,GB,c9214654@example.com,M1 1AE,1829.72
1249,2025-07-11,C8976,closed,13.0,22.06,EUR,DE,,43134,278.59
1250,2025-06-17,C8826,closed,1.0,35.38,EUR,FR,c88265269@mail.org,23301,32.05
1251,2025-07-07,C5598,open,10.0,56.05,EUR,FR,c55989631@example.com,58054,602.82
1252,2025-06-10,C1531,open,3.0,56.65,GBP,GB,c15314824@mail.org,SW1A 1AA,187.38
1253,2025-09-29,C7974,closed,10.0,12.98,GBP,GB,c79745450@example.com,M1 1AE,142.05
1254,2025-07-15,C6048,closed,9.0,43.61,GBP,GB,,EC1A 1BB,369.21
1255,2025-11-28,C2443,closed,14.0,95.29,EUR,DE,,56154,1545.79
1256,2025-08-17,C4276,open,12.0,43.67,USD,US,,76640,624.68
1257,2025-11-25,C6038,open,6.0,100.27,EUR,DE,c60387156@mail.org,27729,-654.65
1258,2025-09-05,C1268,closed,8.0,110.95,BTC,GB,c12682334@mail.org,B33 8TH,-893.15
1259,2025-07-01,C3949,open,12.0,87.41,USD,US,c39492843@example.com,XXXXX,972.44
1260,2025-10-16,C8004,open,5.0,102.96,JPY,FR,c80042121@mail.org,72062,572.27
1261,2025-07-12,C9295,closed,7.0,105.45,EUR,DE,c92951022@shop.net,49241,826.07
1262,2025-09-17,C3005,open,2.0,89.32,EUR,FR,c30058468@example.com,58787,175.79
1263,2025-08-13,C1350,open,3.0,24.19,USD,US,c13509603@corp.com,XXXXX,77.16
1264,2025-10-17,C4522,open,7.0,14.54,EUR,DE,,60175,-108.73
1265,2025-09-17,C4603,open,6.0,117.49,EUR,DE,c46035806@shop.net,99615,701.12
1266,2025-06-14,C2818,open,14.0,81.04,BTC,DE,c28181967@shop.net,40895,1158.46
1267,2025-09-28,C7154,open,4.0,101.44,GBP,GB,c71547097@shop.net,XXXXX,-431.6
1268,2025-09-16,C3334,open,6.0,17.68,EUR,FR,,11733,100.62
1269,2025-07-07,C7708,open,10.0,74.28,GBP,GB,c77086003@corp.com,W1A 0AX,869.11
1270,2025-10-23,C3706,open,11.0,79.37,GBP,GB,c37066624@corp.com,B33 8TH,1017.47
1271,2025-08-08,C5110,open,11.0,96.18,EUR,DE,c51102229@corp.com,70466,1067.68
1272,2025-06-26,C8886,,10.0,7.29,GBP,GB,c88867994@shop.net,W1A 0AX,84.23
1273,2025-07-11,C3914,open,9.0,46.77,USD,US,c39141954@mail.org,XXXXX,405.41
1274,2025-09-13,C3337,open,3.0,22.07,USD,US,,XXXXX,60.06
1275,2025-08-04,C5273,closed,6.0,12.02,JPY,DE,,10133,77.75
1276,2025-11-24,C9786,open,11.0,12.57,EUR,FR,c97861908@shop.net,82774,159.34
1277,2025-11-06,C1275,pending,14.0,22.56,AUD,GB,c12758746@shop.net,B33 8TH,294.09
1278,2025-06-11,C1317,open,2.0,25.37,GBP,GB,,SW1A 1AA,50.86
1279,2025-11-06,C1438,closed,9.0,0.0,EUR,DE,c14389481@corp.com,91425,0.0
1280,2025-06-29,C7899,closed,7.0,43.21,GBP,GB,c78998870@shop.net,XXXXX,350.29
1281,2025-07-09,C2395,pending,8.0,78.78,GBP,GB,c23956203@corp.com,SW1A 1AA,674.63
1282,2025-07-14,C4599,closed,7.0,19.78,GBP,GB,c45992607@example.com,XXXXX,164.11
1283,2025-09-10,C9397,open,7.0,74.21,EUR,DE,c93976293@shop.net,XXXXX,544.89
1284,2025-08-23,C7574,open,8.0,98.21,EUR,DE,,70181,772.19
1285,2025-10-13,C7186,closed,4.0,112.37,USD,US,,79643,477.93
1286,2025-11-20,C5946,closed,12.0,0.0,USD,US,,47529,0.0
1287,2025-09-09,C2032,open,11.0,57.99,GBP,GB,c20322137@example.com,SW1A 1AA,695.43
1288,2025-09-09,C2196,open,2.0,26.6,USD,US,c21966188@shop.net,15021,51.54
1289,2025-11-23,C5087,pending,3.0,9.19,EUR,DE,,86836,31.44
1290,2025-06-13,C1293,closed,1.0,54.73,GBP,GB,,W1A 0AX,51.08
1291,2025-09-03,C4494,closed,13.0,63.92,BTC,FR,,XXXXX,993.75
1292,2025-06-27,C2678,,6.0,81.31,USD,US,,XXXXX,522.72
1293,2025-06-18,C2643,open,9.0,85.98,EUR,FR,,54666,894.0
1294,2025-08-12,C2389,open,14.0,9999.0,EUR,FR,,21833,139916.64
1295,2025-10-29,C3148,closed,9.0,100.0,USD,US,c31481729@shop.net,57598,999.85
1296,2025-06-24,C8427,pending,5.0,78.56,EUR,FR,,87066,463.52
1297,2025-11-13,C7843,open,11.0,76.88,USD,US,c78437476@shop.net,XXXXX,-896.27
1298,2025-07-06,C9626,open,7.0,24.04,USD,US,c96264077@mail.org,62461,153.51
1299,2025-06-30,C5133,open,14.0,46.73,USD,US,c51332764@mail.org,23137,603.42
1300,2025-08-16,C9647,closed,7.0,17.16,EUR,DE,c96473802@corp.com,XXXXX,129.21
1301,2025-11-08,C4157,pending,13.0,90.89,GBP,GB,c4157296@corp.com,XXXXX,1394.38
1302,2025-06-23,C1964,open,13.0,25.84,GBP,GB,c19644622@example.com,W1A 0AX,351.94
1303,2025-07-25,C1942,closed,13.0,33.12,USD,US,,XXXXX,509.87
1304,2025-08-26,C5418,open,12.0,75.27,USD,US,c54188081@mail.org,34967,894.54
1305,2025-09-21,C9495,open,5.0,84.32,GBP,GB,,EC1A 1BB,434.69
1306,2025-08-31,C5274,open,11.0,24.16,JPY,DE,,32651,257.44
1307,2025-09-05,C4031,open,14.0,77.99,GBP,GB,c4031657@example.com,M1 1AE,1236.59
1308,2025-10-04,C6760,closed,6.0,24.39,USD,US,c67603124@corp.com,84791,166.81
1309,2025-06-11,C3622,closed,4.0,84.52,USD,US,c36225337@corp.com,26845,-316.81
1310,2025-09-01,C1502,open,5.0,115.91,USD,US,c15027669@example.com,54393,576.56
1311,2025-06-24,C9626,,2.0,114.41,USD,US,,XXXXX,210.06
1312,2025-07-05,C7314,closed,2.0,48.89,GBP,GB,c73149620@example.com,M1 1AE,113.03
1313,2025-09-01,C8746,open,12.0,64.69,GBP,GB,,SW1A 1AA,774.25
1314,2025-09-27,C1068,open,8.0,13.13,GBP,GB,,W1A 0AX,98.37
1315,2025-08-22,C4889,pending,2.0,18.45,BTC,US,c48897647@corp.com,XXXXX,38.85
1316,2025-08-27,C8439,open,13.0,6.72,GBP,GB,c84396761@corp.com,XXXXX,95.33
1317,2025-09-17,C6625,closed,12.0,48.14,GBP,GB,,SW1A 1AA,578.28
1318,2025-06-22,C3952,,5.0,19.45,GBP,GB,c3952506@shop.net,B33 8TH,96.18
1319,2025-11-03,C6672,closed,12.0,116.15,USD,US,,80518,1299.04
1320,2025-11-11,C6383,pending,13.0,33.0,EUR,DE,c63839745@corp.com,73027,488.85
1321,2025-08-09,C9006,open,12.0,9999.0,EUR,DE,c9006628@example.com,42360,130387.04
1322,2025-09-12,C3280,open,13.0,99.43,JPY,US,,48391,1163.38
1323,2025-10-17,C3764,open,9.0,45.79,GBP,GB,c37648828@example.com,M1 1AE,-461.3
1324,2025-11-29,C5353,open,7.0,80.96,GBP,GB,,SW1A 1AA,527.4
1325,2025-12-05,C9280,closed,11.0,33.1,EUR,FR,c92805444@corp.com,62288,423.42
1326,2025-09-10,C4161,pending,12.0,73.07,GBP,GB,c41616524@shop.net,W1A 0AX,927.48
1327,2025-06-28,C8911,closed,12.0,79.82,EUR,DE,c89111740@mail.org,35816,973.46
1328,2025-08-09,C5607,closed,13.0,68.08,USD,US,,XXXXX,951.42
1329,2025-09-13,C3969,open,8.0,47.27,EUR,DE,,93890,398.33
1330,2025-08-23,C4645,closed,3.0,63.53,USD,US,c46453152@corp.com,56691,198.58
1331,2025-07-26,C5165,closed,3.0,73.9,EUR,FR,,24100,251.23
1332,2025-08-28,C5398,open,9.0,45.02,BTC,DE,c53984595@corp.com,48951,427.09
1333,2025-08-25,C9588,open,10.0,21.29,EUR,FR,,33553,191.63
1334,2025-11-18,C7681,pending,8.0,71.66,USD,US,c76813716@example.com,93224,609.93
1335,2025-09-25,C4509,open,2.0,78.09,USD,US,c45093732@mail.org,12113,170.96
1336,2025-09-26,C6147,pending,3.0,13.77,BTC,DE,,XXXXX,44.09
1337,2025-11-17,C7537,closed,4.0,106.16,USD,US,,89798,392.81
1338,2025-08-27,C6864,open,7.0,85.79,USD,US,c68644293@mail.org,XXXXX,647.56
1339,2025-07-13,C7718,open,6.0,106.93,GBP,GB,,SW1A 1AA,727.13
1340,2025-08-22,C4391,open,2.0,10.8,USD,US,,41578,24.71
1341,2025-07-05,C7788,closed,10.0,28.74,EUR,DE,c77886889@corp.com,95615,320.04
1342,2025-07-24,C8505,closed,6.0,106.36,GBP,GB,,SW1A 1AA,733.15
1343,2025-07-27,C2279,pending,2.0,50.15,GBP,GB,c22796368@corp.com,EC1A 1BB,106.39
1344,2025-09-13,C6845,closed,11.0,108.51,USD,US,,21143,1335.89
1345,2025-07-04,C9394,open,13.0,28.77,USD,US,c93949293@example.com,14586,428.93
1346,2025-09-02,C4689,closed,3.0,59.14,GBP,GB,c46894593@mail.org,B33 8TH,212.12
1347,2025-07-27,C8920,,13.0,62.95,EUR,DE,c89206442@shop.net,76077,-859.74
1348,2025-10-20,C8626,open,1.0,70.13,USD,US,c86263905@mail.org,64440,77.09
1349,2025-08-02,C5480,open,6.0,6.63,USD,US,,46621,43.78
1350,2025-07-31,C2447,closed,5.0,91.62,AUD,US,,29211,491.72
1351,2025-11-01,C2415,pending,10.0,77.44,GBP,GB,c2415539@mail.org,M1 1AE,872.85
1352,2025-10-28,C6376,open,1.0,90.11,GBP,GB,c63767353@corp.com,M1 1AE,100.29
1353,2025-11-06,C8638,closed,1.0,98.12,GBP,GB,c86382472@example.com,EC1A 1BB,106.27
1354,2025-06-21,C9544,closed,1.0,27.08,EUR,DE,c95449416@shop.net,10813,32.12
1355,2025-06-25,C3952,closed,3.0,88.74,EUR,FR,,33456,302.08
1356,2025-06-14,C4093,closed,9.0,71.66,USD,US,,83670,675.25
1357,2025-08-30,C5882,closed,11.0,64.44,EUR,FR,c58822834@mail.org,68055,704.99
1358,2025-09-07,C8020,open,11.0,0.0,USD,US,c80207338@corp.com,53405,0.0
1359,2025-10-01,C7557,closed,4.0,92.1,EUR,DE,c75574136@corp.com,12441,383.03
1360,2025-08-07,C6735,open,14.0,77.58,EUR,DE,c67359889@example.com,28823,1060.26
1361,2025-06-30,C4740,closed,3.0,24.48,EUR,FR,c47404911@mail.org,95400,-81.78
1362,2025-08-05,C2951,open,5.0,67.1,EUR,DE,c29519868@mail.org,39287,399.44
1363,2025-06-28,C8935,pending,11.0,0.0,EUR,DE,c89355165@example.com,72671,0.0
1364,2025-11-06,C8706,closed,6.0,53.59,EUR,DE,,34100,337.96
1365,2025-09-26,C2538,closed,10.0,36.23,EUR,DE,,61270,423.08
1366,2025-06-12,C1152,open,11.0,24.08,EUR,FR,c11522236@mail.org,60579,-292.16
1367,2025-07-09,C4679,open,3.0,7.96,USD,US,c46792564@mail.org,86719,-22.83
1368,2025-07-07,C7113,closed,3.0,86.2,EUR,FR,c71139429@shop.net,XXXXX,298.35
1369,2025-11-06,C5849,closed,6.0,20.52,GBP,GB,c5849595@example.com,EC1A 1BB,120.74
1370,2025-08-27,C3005,closed,5.0,26.59,EUR,FR,c30053333@mail.org,30810,130.36
1371,2025-07-08,C1727,open,14.0,30.38,AUD,US,,XXXXX,493.28
1372,2025-10-18,C5255,open,7.0,53.32,GBP,GB,c52556315@corp.com,EC1A 1BB,441.4
1373,2025-07-05,C3766,open,8.0,108.43,EUR,DE,,10815,825.21
1374,2025-07-10,C3582,closed,6.0,97.05,BTC,GB,c35825669@shop.net,W1A 0AX,566.52
1375,2025-10-11,C6994,closed,10.0,90.25,GBP,GB,c69944376@example.com,EC1A 1BB,911.72
1376,2025-06-09,C8048,open,6.0,77.57,AUD,DE,c80483028@shop.net,73374,491.22
1377,2025-10-08,C4473,closed,11.0,51.98,GBP,GB,c44739537@mail.org,SW1A 1AA,602.38
1378,2025-11-12,C5480,closed,6.0,56.31,EUR,DE,c54802049@shop.net,59910,405.34
1379,2025-10-19,C7600,open,7.0,32.89,USD,US,c760010@example.com,24299,259.49
1380,2025-09-04,C5597,,2.0,0.0,EUR,FR,c55974888@mail.org,XXXXX,0.0
1381,2025-07-29,C2360,closed,14.0,93.56,BTC,DE,c23606117@corp.com,51271,1440.33
1382,2025-07-18,C8520,closed,14.0,6.24,EUR,DE,,50722,99.52
1383,2025-11-18,C2663,closed,5.0,19.33,USD,US,c266327@shop.net,48333,-100.12
1384,2025-07-08,C1922,pending,12.0,25.12,EUR,DE,c19229842@mail.org,39375,305.14
1385,2025-06-30,C2782,open,1.0,7.5,EUR,FR,c27825733@mail.org,80719,8.25
1386,2025-10-18,C2156,open,7.0,44.1,USD,US,c21563717@mail.org,XXXXX,336.27
1387,2025-07-03,C5035,open,2.0,77.51,EUR,FR,c50354630@mail.org,51956,174.94
1388,2025-06-12,C9419,pending,7.0,93.4,USD,US,c94198260@example.com,89468,678.51
1389,2025-06-20,C4876,closed,14.0,58.59,GBP,GB,c48768296@mail.org,XXXXX,769.41
1390,2025-07-12,C2626,open,3.0,42.34,EUR,DE,,38196,146.64
1391,2025-06-08,C1142,open,6.0,83.46,USD,US,c11425815@example.com,19658,-587.41
1392,2025-09-07,C3792,closed,3.0,46.11,GBP,GB,c37929044@shop.net,W1A 0AX,161.04
1393,2025-09-29,C7093,closed,11.0,76.19,GBP,GB,c70936124@shop.net,W1A 0AX,790.17
1394,2025-06-19,C6882,pending,3.0,71.42,EUR,FR,,37619,239.09
1395,2025-11-15,C4852,pending,10.0,66.51,EUR,DE,c48528380@corp.com,73417,737.29
1396,2025-08-11,C1776,open,6.0,90.13,EUR,DE,,60095,489.1
1397,2025-07-14,C5610,closed,1.0,108.54,USD,US,,86237,111.55
1398,2025-07-29,C7571,pending,12.0,108.69,GBP,GB,,B33 8TH,1263.74
1399,2025-11-09,C5418,closed,5.0,83.64,GBP,GB,c54183435@corp.com,M1 1AE,386.74
1400,2025-06-26,C3162,pending,2.0,0.0,GBP,GB,c31629837@corp.com,M1 1AE,0.0
1401,2025-09-25,C3511,closed,6.0,52.28,JPY,US,c35113409@shop.net,44985,336.25
1402,2025-07-06,C9977,pending,1.0,6.74,USD,US,,99673,7.24
1403,2025-08-06,C6746,open,3.0,101.1,EUR,DE,c67462123@mail.org,49448,328.03
1404,2025-06-15,C3178,closed,13.0,44.21,GBP,GB,c31789642@example.com,B33 8TH,-682.42
1405,2025-09-11,C5712,open,14.0,49.59,USD,US,c5712714@corp.com,99168,724.76
1406,2025-07-19,C8171,closed,11.0,47.01,EUR,DE,c81712627@shop.net,36230,496.87
1407,2025-09-19,C8274,open,13.0,92.52,EUR,DE,c82748554@shop.net,14614,1313.24
1408,2025-09-23,C6197,open,4.0,47.65,USD,US,c61979182@corp.com,XXXXX,175.29
1409,2025-08-03,C2631,open,7.0,78.32,EUR,DE,c26317572@corp.com,69242,509.75
1410,2025-08-14,C1600,closed,12.0,25.46,GBP,GB,,W1A 0AX,325.35
1411,2025-06-23,C3024,open,9.0,17.57,AUD,US,c3024123@corp.com,XXXXX,183.33
1412,2025-06-16,C8244,,10.0,32.05,GBP,GB,c82446898@mail.org,EC1A 1BB,302.61
1413,2025-06-17,C7996,closed,4.0,51.24,GBP,GB,,B33 8TH,203.46
1414,2025-11-25,C8741,closed,2.0,67.99,EUR,FR,c87418887@corp.com,26051,135.25
1415,2025-09-28,C4397,closed,2.0,50.25,EUR,FR,,XXXXX,106.62
1416,2025-08-02,C1655,closed,1.0,72.83,EUR,DE,c16559120@example.com,69956,81.17
1417,2025-07-22,C7857,open,1.0,104.65,EUR,DE,c78577710@corp.com,19159,113.24
1418,2025-07-19,C1247,closed,11.0,9999.0,USD,US,,95644,131734.83
1419,2025-08-10,C2079,open,11.0,73.05,EUR,DE,c20794677@shop.net,60332,904.13
1420,2025-11-27,C4240,open,7.0,75.64,USD,US,c42404649@example.com,31534,481.77
1421,2025-09-19,C6703,,12.0,61.94,EUR,FR,,67067,685.12
1422,2025-11-05,C2009,open,13.0,45.8,EUR,FR,c2009677@shop.net,XXXXX,604.01
1423,2025-10-02,C7034,open,10.0,36.81,EUR,DE,,XXXXX,336.03
1424,2025-06-22,C8210,pending,14.0,44.13,GBP,GB,c82106356@example.com,W1A 0AX,676.05
1425,2025-08-07,C6881,,12.0,30.93,USD,US,c68813795@corp.com,86025,377.43
1426,2025-08-28,C7401,closed,9.0,76.02,AUD,US,c74011766@example.com,87699,779.81
1427,2025-09-05,C7112,open,12.0,21.63,EUR,FR,c71122121@shop.net,46340,255.11
1428,2025-11-01,C3562,closed,1.0,77.17,BTC,GB,,B33 8TH,86.8
1429,2025-08-10,C8060,pending,13.0,45.19,AUD,US,c80602609@shop.net,53885,558.51
1430,2025-09-13,C9053,closed,2.0,39.11,EUR,DE,c90532075@corp.com,96377,71.26
1431,2025-10-04,C7247,pending,6.0,88.98,JPY,US,,27916,588.75
1432,2025-09-10,C5419,open,7.0,24.26,EUR,FR,,12870,153.52
1433,2025-09-19,C7772,closed,8.0,22.23,USD,US,c77721641@corp.com,42341,180.04
1434,2025-06-16,C3752,,5.0,77.17,USD,US,c3752635@mail.org,75058,352.53
1435,2025-08-03,C9032,closed,1.0,41.85,USD,US,c90321254@example.com,XXXXX,43.94
1436,2025-06-19,C4509,closed,11.0,98.27,JPY,GB,,EC1A 1BB,1164.41
1437,2025-09-19,C3019,open,14.0,56.37,EUR,FR,,49012,854.95
1438,2025-08-24,C8704,open,2.0,23.06,EUR,FR,c87047661@corp.com,77446,47.3
1439,2025-06-25,C3822,pending,14.0,93.48,EUR,FR,,XXXXX,1429.48
1440,2025-07-20,C5833,open,9.0,90.53,EUR,DE,c58333488@mail.org,98653,830.34
1441,2025-09-10,C3863,open,6.0,106.33,EUR,FR,,46196,761.54
1442,2025-11-26,C3480,closed,7.0,14.51,GBP,GB,c34809783@corp.com,B33 8TH,92.93
1443,2025-09-24,C6864,open,1.0,9999.0,EUR,FR,c68644494@example.com,34013,9340.49
1444,2025-11-01,C2388,open,6.0,72.04,EUR,DE,c23881894@shop.net,63553,395.65
1445,2025-09-20,C2182,closed,10.0,104.15,USD,US,,83062,-1020.95
1446,2025-08-23,C5784,pending,14.0,109.33,GBP,GB,c578439@shop.net,XXXXX,1656.1
1447,2025-08-14,C1664,closed,9.0,39.55,GBP,GB,,XXXXX,387.56
1448,2025-06-11,C9806,closed,7.0,102.08,EUR,FR,,XXXXX,734.97
1449,2025-08-29,C4857,closed,13.0,16.18,USD,US,c48578063@corp.com,16339,243.34
1450,2025-10-05,C9762,closed,7.0,74.33,EUR,DE,c97622887@corp.com,10804,611.65
1451,2025-10-27,C5192,open,10.0,116.06,USD,US,c51929868@mail.org,18557,1283.77
1452,2025-07-14,C7800,open,7.0,112.8,EUR,DE,,10773,888.43
1453,2025-11-05,C9671,pending,7.0,99.59,EUR,DE,,87806,-631.72
1454,2025-08-07,C2531,open,14.0,111.99,EUR,DE,c25311251@corp.com,56363,1467.89
1455,2025-07-10,C3584,closed,14.0,119.14,USD,US,c35845473@shop.net,16857,1828.62
1456,2025-09-26,C8611,closed,13.0,61.05,USD,US,c86112634@corp.com,XXXXX,864.93
1457,2025-09-29,C8758,open,6.0,112.2,EUR,FR,c87587728@mail.org,50543,665.55
1458,2025-07-11,C4398,open,7.0,52.67,EUR,FR,c43983650@shop.net,46771,-436.9
1459,2025-09-29,C1759,open,4.0,82.69,EUR,FR,c1759932@shop.net,22709,-372.95
1460,2025-09-08,C9525,closed,5.0,55.37,GBP,GB,c95253662@mail.org,SW1A 1AA,-320.42
1461,2025-07-05,C6109,open,1.0,76.67,EUR,DE,,XXXXX,72.04
1462,2025-06-13,C8597,pending,4.0,90.84,USD,US,c85973982@corp.com,84279,431.94
1463,2025-08-23,C4018,,13.0,83.69,BTC,GB,,XXXXX,1199.15
1464,2025-06-17,C5832,open,14.0,9999.0,AUD,DE,c58323184@corp.com,43348,136506.47
1465,2025-09-20,C9762,open,5.0,49.38,USD,US,,46320,279.97
1466,2025-09-24,C1875,,5.0,97.95,USD,US,,XXXXX,463.91
1467,2025-06-27,C5510,open,13.0,23.99,EUR,FR,c55102106@example.com,18085,368.26
1468,2025-09-14,C1865,closed,2.0,18.89,USD,US,c18652974@mail.org,18433,42.65
1469,2025-06-30,C1327,pending,3.0,21.05,AUD,GB,c1327535@mail.org,XXXXX,65.88
1470,2025-06-25,C7841,closed,8.0,66.04,AUD,US,,49553,596.29
1471,2025-08-29,C3270,,9.0,94.83,GBP,GB,,M1 1AE,942.98
1472,2025-10-12,C5854,closed,14.0,72.16,EUR,DE,,33347,1030.12
1473,2025-08-31,C2147,closed,6.0,70.19,EUR,FR,c21473023@shop.net,22365,460.91
1474,2025-07-14,C3749,pending,10.0,24.37,EUR,DE,c37495806@shop.net,76902,233.17
1475,2025-09-06,C3266,,4.0,97.62,USD,US,,XXXXX,361.22
1476,2025-09-17,C6998,closed,9.0,63.97,GBP,GB,,B33 8TH,532.76
1477,2025-07-19,C8994,closed,10.0,72.48,GBP,GB,,SW1A 1AA,684.7
1478,2025-08-31,C8882,closed,4.0,87.58,USD,US,c88829564@mail.org,41460,404.62
1479,2025-08-20,C6756,pending,6.0,75.28,EUR,FR,c67562898@example.com,54397,414.9
1480,2025-09-24,C5507,closed,5.0,43.94,USD,US,c55079108@mail.org,53427,209.89
1481,2025-07-28,C7103,closed,2.0,22.86,USD,US,,90661,49.7
1482,2025-11-16,C7220,pending,12.0,49.14,BTC,GB,c72202186@mail.org,W1A 0AX,664.68
1483,2025-07-25,C9487,pending,1.0,49.34,GBP,GB,,W1A 0AX,50.08
1484,2025-07-18,C3236,closed,11.0,105.67,GBP,GB,c32361302@shop.net,W1A 0AX,1109.48
1485,2025-06-26,C6709,open,5.0,73.21,USD,US,c67093361@mail.org,89294,339.36
1486,2025-08-14,C1830,open,3.0,96.05,GBP,GB,c18304075@example.com,EC1A 1BB,268.44
1487,2025-09-10,C2320,open,1.0,117.35,AUD,GB,,XXXXX,110.07
1488,2025-08-05,C6755,closed,13.0,96.63,USD,US,c67553523@shop.net,25392,1499.72
1489,2025-06-13,C7600,open,7.0,92.86,EUR,DE,c76002833@mail.org,34270,657.19
1490,2025-06-29,C6632,closed,1.0,14.17,GBP,GB,c66323084@example.com,B33 8TH,12.82
1491,2025-09-15,C1013,pending,4.0,81.27,USD,US,c1013911@corp.com,50846,365.36
1492,2025-09-05,C6221,pending,9.0,82.4,BTC,GB,c6221132@mail.org,SW1A 1AA,799.86
1493,2025-07-02,C9340,closed,5.0,47.51,USD,US,c93404306@corp.com,71740,258.8
1494,2025-09-24,C4670,closed,8.0,50.98,GBP,GB,c46701493@example.com,W1A 0AX,433.08
1495,2025-06-27,C5013,,14.0,27.44,EUR,FR,,33716,428.4
1496,2025-06-25,C8500,closed,2.0,62.29,EUR,DE,c85001819@mail.org,15678,131.44
1497,2025-08-10,C7094,open,5.0,68.58,USD,US,,17718,341.06
1498,2025-11-11,C7444,closed,6.0,9999.0,GBP,GB,c74442071@corp.com,SW1A 1AA,64964.42
1499,2025-07-24,C3736,,14.0,32.17,EUR,DE,,65073,514.88
1500,2025-10-13,C1123,open,12.0,13.21,GBP,GB,,M1 1AE,181.08
